日期	收盘
2016年3月10日	2,804.73
2016年3月9日	2,862.56
2016年3月8日	2,901.39
2016年3月7日	2,897.34
2016年3月4日	2,874.15
2016年3月3日	2,859.76
2016年3月2日	2,849.68
2016年3月1日	2,733.17
2016年2月29日	2,687.98
2016年2月26日	2,767.21
2016年2月25日	2,741.25
2016年2月24日	2,928.90
2016年2月23日	2,903.33
2016年2月22日	2,927.18
2016年2月19日	2,860.02
2016年2月18日	2,862.89
2016年2月17日	2,867.34
2016年2月16日	2,836.57
2016年2月15日	2,746.20
2016年2月5日	2,763.49
2016年2月4日	2,781.02
2016年2月3日	2,739.25
2016年2月2日	2,749.57
2016年2月1日	2,688.85
2016年1月29日	2,737.60
2016年1月28日	2,655.66
2016年1月27日	2,735.56
2016年1月26日	2,749.79
2016年1月25日	2,938.51
2016年1月22日	2,916.56
2016年1月21日	2,880.48
2016年1月20日	2,976.69
2016年1月19日	3,007.74
2016年1月18日	2,913.84
2016年1月15日	2,900.97
2016年1月14日	3,007.65
2016年1月13日	2,949.60
2016年1月12日	3,022.86
2016年1月11日	3,016.70
2016年1月8日	3,186.41
2016年1月7日	3,125.00
2016年1月6日	3,361.84
2016年1月5日	3,287.71
2016年1月4日	3,296.26
2015年12月31日	3,539.18
2015年12月30日	3,572.88
2015年12月29日	3,563.74
2015年12月28日	3,533.78
2015年12月25日	3,627.91
2015年12月24日	3,612.49
2015年12月23日	3,636.09
2015年12月22日	3,651.77
2015年12月21日	3,642.47
2015年12月18日	3,578.96
2015年12月17日	3,580.00
2015年12月16日	3,516.19
2015年12月15日	3,510.35
2015年12月14日	3,520.67
2015年12月11日	3,434.58
2015年12月10日	3,455.50
2015年12月9日	3,472.44
2015年12月8日	3,470.07
2015年12月7日	3,536.93
2015年12月4日	3,524.99
2015年12月3日	3,584.82
2015年12月2日	3,536.91
2015年12月1日	3,456.31
2015年11月30日	3,445.40
2015年11月27日	3,436.30
2015年11月26日	3,635.55
2015年11月25日	3,647.93
2015年11月24日	3,616.11
2015年11月23日	3,610.31
2015年11月20日	3,630.50
2015年11月19日	3,617.06
2015年11月18日	3,568.47
2015年11月17日	3,604.80
2015年11月16日	3,606.96
2015年11月13日	3,580.84
2015年11月12日	3,632.90
2015年11月11日	3,650.25
2015年11月10日	3,640.49
2015年11月9日	3,646.88
2015年11月6日	3,590.03
2015年11月5日	3,522.82
2015年11月4日	3,459.64
2015年11月3日	3,316.70
2015年11月2日	3,325.08
2015年10月30日	3,382.56
2015年10月29日	3,387.32
2015年10月28日	3,375.20
2015年10月27日	3,434.34
2015年10月26日	3,429.58
2015年10月23日	3,412.43
2015年10月22日	3,368.74
2015年10月21日	3,320.68
2015年10月20日	3,425.33
2015年10月19日	3,386.70
2015年10月16日	3,391.35
2015年10月15日	3,338.07
2015年10月14日	3,262.44
2015年10月13日	3,293.23
2015年10月12日	3,287.66
2015年10月9日	3,183.15
2015年10月8日	3,143.36
2015年9月30日	3,052.78
2015年9月29日	3,038.14
2015年9月28日	3,100.76
2015年9月25日	3,092.35
2015年9月24日	3,142.69
2015年9月23日	3,115.89
2015年9月22日	3,185.62
2015年9月21日	3,156.54
2015年9月18日	3,097.92
2015年9月17日	3,086.06
2015年9月16日	3,152.26
2015年9月15日	3,005.17
2015年9月14日	3,114.80
2015年9月11日	3,200.23
2015年9月10日	3,197.89
2015年9月9日	3,243.09
2015年9月8日	3,170.45
2015年9月7日	3,080.42
2015年9月2日	3,160.17
2015年9月1日	3,166.62
2015年8月31日	3,205.99
2015年8月28日	3,232.35
2015年8月27日	3,083.59
2015年8月26日	2,927.29
2015年8月25日	2,964.97
2015年8月24日	3,209.91
2015年8月21日	3,507.74
2015年8月20日	3,664.29
2015年8月19日	3,794.11
2015年8月18日	3,748.16
2015年8月17日	3,993.67
2015年8月14日	3,965.33
2015年8月13日	3,954.56
2015年8月12日	3,886.32
2015年8月11日	3,927.91
2015年8月10日	3,928.42
2015年8月7日	3,744.20
2015年8月6日	3,661.54
2015年8月5日	3,694.57
2015年8月4日	3,756.54
2015年8月3日	3,622.91
2015年7月31日	3,663.73
2015年7月30日	3,705.77
2015年7月29日	3,789.17
2015年7月28日	3,663.00
2015年7月27日	3,725.56
2015年7月24日	4,070.91
2015年7月23日	4,123.92
2015年7月22日	4,026.05
2015年7月21日	4,017.67
2015年7月20日	3,992.11
2015年7月17日	3,957.35
2015年7月16日	3,823.18
2015年7月15日	3,805.70
2015年7月14日	3,924.49
2015年7月13日	3,970.39
2015年7月10日	3,877.80
2015年7月9日	3,709.33
2015年7月8日	3,507.19
2015年7月7日	3,727.12
2015年7月6日	3,775.91
2015年7月3日	3,686.92
2015年7月2日	3,912.77
2015年7月1日	4,053.70
2015年6月30日	4,277.22
2015年6月29日	4,053.03
2015年6月26日	4,192.87
2015年6月25日	4,527.78
2015年6月24日	4,690.15
2015年6月23日	4,576.49
2015年6月19日	4,478.36
2015年6月18日	4,785.36
2015年6月17日	4,967.90
2015年6月16日	4,887.43
2015年6月15日	5,062.99
2015年6月12日	5,166.35
2015年6月11日	5,121.59
2015年6月10日	5,106.04
2015年6月9日	5,113.53
2015年6月8日	5,131.88
2015年6月5日	5,023.10
2015年6月4日	4,947.10
2015年6月3日	4,909.98
2015年6月2日	4,910.53
2015年6月1日	4,828.74
2015年5月29日	4,611.74
2015年5月28日	4,620.27
2015年5月27日	4,941.71
2015年5月26日	4,910.90
2015年5月25日	4,813.80
2015年5月22日	4,657.60
2015年5月21日	4,529.42
2015年5月20日	4,446.29
2015年5月19日	4,417.55
2015年5月18日	4,283.49
2015年5月15日	4,308.69
2015年5月14日	4,378.31
2015年5月13日	4,375.76
2015年5月12日	4,401.22
2015年5月11日	4,333.58
2015年5月8日	4,205.92
2015年5月7日	4,112.21
2015年5月6日	4,229.27
2015年5月5日	4,298.71
2015年5月4日	4,480.46
2015年4月30日	4,441.66
2015年4月29日	4,476.62
2015年4月28日	4,476.21
2015年4月27日	4,527.40
2015年4月24日	4,393.69
2015年4月23日	4,414.51
2015年4月22日	4,398.49
2015年4月21日	4,293.62
2015年4月20日	4,217.08
2015年4月17日	4,287.30
2015年4月16日	4,194.82
2015年4月15日	4,084.16
2015年4月14日	4,135.57
2015年4月13日	4,121.71
2015年4月10日	4,034.31
2015年4月9日	3,957.53
2015年4月8日	3,994.81
2015年4月7日	3,961.38
2015年4月3日	3,863.93
2015年4月2日	3,825.78
2015年4月1日	3,810.29
2015年3月31日	3,747.90
2015年3月30日	3,786.57
2015年3月27日	3,691.10
2015年3月26日	3,682.10
2015年3月25日	3,660.73
2015年3月24日	3,691.41
2015年3月23日	3,687.73
2015年3月20日	3,617.32
2015年3月19日	3,582.27
2015年3月18日	3,577.30
2015年3月17日	3,502.85
2015年3月16日	3,449.30
2015年3月13日	3,372.91
2015年3月12日	3,349.32
2015年3月11日	3,290.90
2015年3月10日	3,286.07
2015年3月9日	3,302.41
2015年3月6日	3,241.19
2015年3月5日	3,248.48
2015年3月4日	3,279.53
2015年3月3日	3,263.05
2015年3月2日	3,336.28
2015年2月27日	3,310.30
2015年2月26日	3,298.36
2015年2月25日	3,228.84
2015年2月17日	3,246.91
2015年2月16日	3,222.36
2015年2月13日	3,203.83
2015年2月12日	3,173.42
2015年2月11日	3,157.70
2015年2月10日	3,141.59
2015年2月9日	3,095.12
2015年2月6日	3,075.91
2015年2月5日	3,136.53
2015年2月4日	3,174.13
2015年2月3日	3,204.91
2015年2月2日	3,128.30
2015年1月30日	3,210.36
2015年1月29日	3,262.30
2015年1月28日	3,305.74
2015年1月27日	3,352.96
2015年1月26日	3,383.18
2015年1月23日	3,351.76
2015年1月22日	3,343.34
2015年1月21日	3,323.61
2015年1月20日	3,173.05
2015年1月19日	3,116.35
2015年1月16日	3,376.49
2015年1月15日	3,336.45
2015年1月14日	3,222.44
2015年1月13日	3,235.30
2015年1月12日	3,229.32
2015年1月9日	3,285.41
2015年1月8日	3,293.46
2015年1月7日	3,373.95
2015年1月6日	3,351.45
2015年1月5日	3,350.52
2014年12月31日	3,234.68
2014年12月30日	3,165.81
2014年12月29日	3,168.02
2014年12月26日	3,157.60
2014年12月25日	3,072.54
2014年12月24日	2,972.53
2014年12月23日	3,032.61
2014年12月22日	3,127.44
2014年12月19日	3,108.60
2014年12月18日	3,057.52
2014年12月17日	3,061.02
2014年12月16日	3,021.52
2014年12月15日	2,953.42
2014年12月12日	2,938.17
2014年12月11日	2,925.74
2014年12月10日	2,940.01
2014年12月9日	2,856.27
2014年12月8日	3,020.26
2014年12月5日	2,937.65
2014年12月4日	2,899.46
2014年12月3日	2,779.53
2014年12月2日	2,763.54
2014年12月1日	2,680.16
2014年11月28日	2,682.83
2014年11月27日	2,630.49
2014年11月26日	2,604.35
2014年11月25日	2,567.60
2014年11月24日	2,532.88
2014年11月21日	2,486.79
2014年11月20日	2,452.66
2014年11月19日	2,450.99
2014年11月18日	2,456.37
2014年11月17日	2,474.01
2014年11月14日	2,478.82
2014年11月13日	2,485.61
2014年11月12日	2,494.48
2014年11月11日	2,469.67
2014年11月10日	2,473.67
2014年11月7日	2,418.17
2014年11月6日	2,425.86
2014年11月5日	2,419.25
2014年11月4日	2,430.68
2014年11月3日	2,430.03
2014年10月31日	2,420.18
2014年10月30日	2,391.08
2014年10月29日	2,373.03
2014年10月28日	2,337.87
2014年10月27日	2,290.44
2014年10月24日	2,302.28
2014年10月23日	2,302.42
2014年10月22日	2,326.55
2014年10月21日	2,339.66
2014年10月20日	2,356.73
2014年10月17日	2,341.18
2014年10月16日	2,356.50
2014年10月15日	2,373.67
2014年10月14日	2,359.47
2014年10月13日	2,366.01
2014年10月10日	2,374.54
2014年10月9日	2,389.37
2014年10月8日	2,382.79
2014年9月30日	2,363.87
2014年9月29日	2,357.71
2014年9月26日	2,347.72
2014年9月25日	2,345.10
2014年9月24日	2,343.57
2014年9月23日	2,309.72
2014年9月22日	2,289.87
2014年9月19日	2,329.45
2014年9月18日	2,315.93
2014年9月17日	2,307.89
2014年9月16日	2,296.56
2014年9月15日	2,339.14
2014年9月12日	2,331.95
2014年9月11日	2,311.68
2014年9月10日	2,318.31
2014年9月9日	2,326.53
2014年9月5日	2,326.43
2014年9月4日	2,306.86
2014年9月3日	2,288.63
2014年9月2日	2,266.05
2014年9月1日	2,235.51
2014年8月29日	2,217.20
2014年8月28日	2,195.82
2014年8月27日	2,209.47
2014年8月26日	2,207.11
2014年8月25日	2,229.27
2014年8月22日	2,240.81
2014年8月21日	2,230.46
2014年8月20日	2,240.21
2014年8月19日	2,245.33
2014年8月18日	2,239.47
2014年8月15日	2,226.73
2014年8月14日	2,206.47
2014年8月13日	2,222.88
2014年8月12日	2,221.59
2014年8月11日	2,224.65
2014年8月8日	2,194.42
2014年8月7日	2,187.67
2014年8月6日	2,217.46
2014年8月5日	2,219.95
2014年8月4日	2,223.33
2014年8月1日	2,185.30
2014年7月31日	2,201.56
2014年7月30日	2,181.24
2014年7月29日	2,183.19
2014年7月28日	2,177.95
2014年7月25日	2,126.61
2014年7月24日	2,105.06
2014年7月23日	2,078.49
2014年7月22日	2,075.48
2014年7月21日	2,054.48
2014年7月18日	2,059.07
2014年7月17日	2,055.59
2014年7月16日	2,067.28
2014年7月15日	2,070.36
2014年7月14日	2,066.65
2014年7月11日	2,046.96
2014年7月10日	2,038.34
2014年7月9日	2,038.61
2014年7月8日	2,064.02
2014年7月7日	2,059.93
2014年7月4日	2,059.37
2014年7月3日	2,063.23
2014年7月2日	2,059.42
2014年7月1日	2,050.38
2014年6月30日	2,048.33
2014年6月27日	2,036.51
2014年6月26日	2,038.68
2014年6月25日	2,025.50
2014年6月24日	2,033.93
2014年6月23日	2,024.37
2014年6月20日	2,026.67
2014年6月19日	2,023.73
2014年6月18日	2,055.52
2014年6月17日	2,066.70
2014年6月16日	2,085.98
2014年6月13日	2,070.71
2014年6月12日	2,051.71
2014年6月11日	2,054.95
2014年6月10日	2,052.53
2014年6月9日	2,030.50
2014年6月6日	2,029.96
2014年6月5日	2,040.88
2014年6月4日	2,024.83
2014年6月3日	2,038.31
2014年5月30日	2,039.21
2014年5月29日	2,040.60
2014年5月28日	2,050.23
2014年5月27日	2,034.57
2014年5月26日	2,041.48
2014年5月23日	2,034.57
2014年5月22日	2,021.29
2014年5月21日	2,024.95
2014年5月20日	2,008.12
2014年5月19日	2,005.18
2014年5月16日	2,026.50
2014年5月15日	2,024.97
2014年5月14日	2,047.91
2014年5月13日	2,050.73
2014年5月12日	2,052.87
2014年5月9日	2,011.13
2014年5月8日	2,015.27
2014年5月7日	2,010.08
2014年5月6日	2,028.04
2014年5月5日	2,027.35
2014年4月30日	2,026.36
2014年4月29日	2,020.34
2014年4月28日	2,003.49
2014年4月25日	2,036.52
2014年4月24日	2,057.03
2014年4月23日	2,067.38
2014年4月22日	2,072.83
2014年4月21日	2,065.83
2014年4月18日	2,097.75
2014年4月17日	2,098.88
2014年4月16日	2,105.12
2014年4月15日	2,101.60
2014年4月14日	2,131.54
2014年4月11日	2,130.54
2014年4月10日	2,134.30
2014年4月9日	2,105.24
2014年4月8日	2,098.28
2014年4月4日	2,058.83
2014年4月3日	2,043.70
2014年4月2日	2,058.99
2014年4月1日	2,047.46
2014年3月31日	2,033.31
2014年3月28日	2,041.71
2014年3月27日	2,046.59
2014年3月26日	2,063.67
2014年3月25日	2,067.31
2014年3月24日	2,066.28
2014年3月21日	2,047.62
2014年3月20日	1,993.48
2014年3月19日	2,021.73
2014年3月18日	2,025.20
2014年3月17日	2,023.67
2014年3月14日	2,004.34
2014年3月13日	2,019.11
2014年3月12日	1,997.69
2014年3月11日	2,001.16
2014年3月10日	1,999.06
2014年3月7日	2,057.91
2014年3月6日	2,059.58
2014年3月5日	2,053.08
2014年3月4日	2,071.47
2014年3月3日	2,075.23
2014年2月28日	2,056.30
2014年2月27日	2,047.35
2014年2月26日	2,041.25
2014年2月25日	2,034.22
2014年2月24日	2,076.69
2014年2月21日	2,113.69
2014年2月20日	2,138.78
2014年2月19日	2,142.55
2014年2月18日	2,119.07
2014年2月17日	2,135.41
2014年2月14日	2,115.85
2014年2月13日	2,098.40
2014年2月12日	2,109.96
2014年2月11日	2,103.67
2014年2月10日	2,086.07
2014年2月7日	2,044.50
2014年1月30日	2,033.08
2014年1月29日	2,049.91
2014年1月28日	2,038.51
2014年1月27日	2,033.30
2014年1月24日	2,054.39
2014年1月23日	2,042.18
2014年1月22日	2,051.75
2014年1月21日	2,008.31
2014年1月20日	1,991.25
2014年1月17日	2,004.95
2014年1月16日	2,023.70
2014年1月15日	2,023.35
2014年1月14日	2,026.84
2014年1月13日	2,009.56
2014年1月10日	2,013.30
2014年1月9日	2,027.62
2014年1月8日	2,044.34
2014年1月7日	2,047.32
2014年1月6日	2,045.71
2014年1月3日	2,083.14
2014年1月2日	2,109.39
2013年12月31日	2,115.98
2013年12月30日	2,097.53
2013年12月27日	2,101.25
2013年12月26日	2,073.10
2013年12月25日	2,106.35
2013年12月24日	2,092.91
2013年12月23日	2,089.71
2013年12月20日	2,084.79
2013年12月19日	2,127.79
2013年12月18日	2,148.29
2013年12月17日	2,151.08
2013年12月16日	2,160.86
2013年12月13日	2,196.07
2013年12月12日	2,202.80
2013年12月11日	2,204.17
2013年12月10日	2,237.49
2013年12月9日	2,238.20
2013年12月6日	2,237.11
2013年12月5日	2,247.06
2013年12月4日	2,251.76
2013年12月3日	2,222.67
2013年12月2日	2,207.37
2013年11月29日	2,220.50
2013年11月28日	2,219.37
2013年11月27日	2,201.07
2013年11月26日	2,183.07
2013年11月25日	2,186.12
2013年11月22日	2,196.38
2013年11月21日	2,205.77
2013年11月20日	2,206.61
2013年11月19日	2,193.12
2013年11月18日	2,197.22
2013年11月15日	2,135.83
2013年11月14日	2,100.51
2013年11月13日	2,087.94
2013年11月12日	2,126.77
2013年11月11日	2,109.47
2013年11月8日	2,106.13
2013年11月7日	2,129.40
2013年11月6日	2,139.61
2013年11月5日	2,157.24
2013年11月4日	2,149.63
2013年11月1日	2,149.56
2013年10月31日	2,141.61
2013年10月30日	2,160.46
2013年10月29日	2,128.86
2013年10月28日	2,133.87
2013年10月25日	2,132.96
2013年10月24日	2,164.32
2013年10月23日	2,183.11
2013年10月22日	2,210.65
2013年10月21日	2,229.24
2013年10月18日	2,193.78
2013年10月17日	2,188.54
2013年10月16日	2,193.07
2013年10月15日	2,233.41
2013年10月14日	2,237.77
2013年10月11日	2,228.15
2013年10月10日	2,190.93
2013年10月9日	2,211.77
2013年10月8日	2,198.20
2013年9月30日	2,174.66
2013年9月27日	2,160.03
2013年9月26日	2,155.81
2013年9月25日	2,198.52
2013年9月24日	2,207.53
2013年9月23日	2,221.04
2013年9月18日	2,191.85
2013年9月17日	2,185.56
2013年9月16日	2,231.40
2013年9月13日	2,236.22
2013年9月12日	2,255.60
2013年9月11日	2,241.27
2013年9月10日	2,237.98
2013年9月9日	2,212.52
2013年9月6日	2,139.99
2013年9月5日	2,122.43
2013年9月4日	2,127.62
2013年9月3日	2,123.11
2013年9月2日	2,098.45
2013年8月30日	2,098.38
2013年8月29日	2,097.23
2013年8月28日	2,101.30
2013年8月27日	2,103.57
2013年8月26日	2,096.47
2013年8月23日	2,057.46
2013年8月22日	2,067.12
2013年8月21日	2,072.96
2013年8月20日	2,072.59
2013年8月19日	2,085.60
2013年8月16日	2,068.45
2013年8月15日	2,081.88
2013年8月14日	2,100.14
2013年8月13日	2,106.16
2013年8月12日	2,101.28
2013年8月9日	2,052.23
2013年8月8日	2,044.90
2013年8月7日	2,046.78
2013年8月6日	2,060.50
2013年8月5日	2,050.48
2013年8月2日	2,029.42
2013年8月1日	2,029.07
2013年7月31日	1,993.80
2013年7月30日	1,990.06
2013年7月29日	1,976.31
2013年7月26日	2,010.85
2013年7月25日	2,021.17
2013年7月24日	2,033.33
2013年7月23日	2,043.88
2013年7月22日	2,004.76
2013年7月19日	1,992.65
2013年7月18日	2,023.40
2013年7月17日	2,044.92
2013年7月16日	2,065.72
2013年7月15日	2,059.39
2013年7月12日	2,039.49
2013年7月11日	2,072.99
2013年7月10日	2,008.13
2013年7月9日	1,965.45
2013年7月8日	1,958.27
2013年7月5日	2,007.20
2013年7月4日	2,006.10
2013年7月3日	1,994.27
2013年7月2日	2,006.56
2013年7月1日	1,995.24
2013年6月28日	1,979.21
2013年6月27日	1,950.01
2013年6月26日	1,951.50
2013年6月25日	1,959.51
2013年6月24日	1,963.24
2013年6月21日	2,073.10
2013年6月20日	2,084.02
2013年6月19日	2,143.45
2013年6月18日	2,159.29
2013年6月17日	2,156.21
2013年6月14日	2,162.04
2013年6月13日	2,148.36
2013年6月7日	2,210.90
2013年6月6日	2,242.11
2013年6月5日	2,270.93
2013年6月4日	2,272.42
2013年6月3日	2,299.25
2013年5月31日	2,300.59
2013年5月30日	2,317.75
2013年5月29日	2,324.02
2013年5月28日	2,321.32
2013年5月27日	2,293.08
2013年5月24日	2,288.53
2013年5月23日	2,275.67
2013年5月22日	2,302.40
2013年5月21日	2,305.11
2013年5月20日	2,299.99
2013年5月17日	2,282.87
2013年5月16日	2,251.81
2013年5月15日	2,224.80
2013年5月14日	2,217.01
2013年5月13日	2,241.92
2013年5月10日	2,246.83
2013年5月9日	2,232.97
2013年5月8日	2,246.30
2013年5月7日	2,235.57
2013年5月6日	2,231.17
2013年5月3日	2,205.50
2013年5月2日	2,174.12
2013年4月26日	2,177.91
2013年4月25日	2,199.31
2013年4月24日	2,218.32
2013年4月23日	2,184.54
2013年4月22日	2,242.17
2013年4月19日	2,244.64
2013年4月18日	2,197.60
2013年4月17日	2,193.80
2013年4月16日	2,194.85
2013年4月15日	2,181.94
2013年4月12日	2,206.78
2013年4月11日	2,219.55
2013年4月10日	2,226.13
2013年4月9日	2,225.77
2013年4月8日	2,211.59
2013年4月3日	2,225.30
2013年4月2日	2,227.74
2013年4月1日	2,234.40
2013年3月29日	2,236.62
2013年3月28日	2,236.30
2013年3月27日	2,301.26
2013年3月26日	2,297.67
2013年3月25日	2,326.71
2013年3月22日	2,328.28
2013年3月21日	2,324.24
2013年3月20日	2,317.37
2013年3月19日	2,257.43
2013年3月18日	2,240.02
2013年3月15日	2,278.40
2013年3月14日	2,270.28
2013年3月13日	2,263.97
2013年3月12日	2,286.60
2013年3月11日	2,310.59
2013年3月8日	2,318.61
2013年3月7日	2,324.29
2013年3月6日	2,347.18
2013年3月5日	2,326.31
2013年3月4日	2,273.40
